year,population
2003,577.0
2004,614.0
2005,642.0
2006,649.0
2007,640.0
2008,657.0
2009,680.0
2010,669.0
2011,680.0
2012,690.0
2013,699.0
2014,706.0
2015,713.0
2016,722.0
2017,732.0
2018,741.0
2019,753.0
2020,769.0
2021,778.0
2022,787.0
2023,795.0
2024,804.0
2025,813.0
2026,822.0
2027,839.0
2028,849.0
2029,859.0
2030,868.0
2031,879.0
2032,892.0
2033,902.0
2034,913.0
2035,928.0
2036,938.0
2037,952.0
2038,962.0
2039,973.0
2040,984.0
