year,Base case cost,Modeled diesel efficiency
2019,326862.358052,547304.729651
2020,353332.548909,571368.539521
2021,370924.804006,587361.498701
2022,384981.921181,600140.696133
2023,396379.076604,610501.746517
2024,406515.689066,619716.848755
2025,417129.957884,629366.184044
2026,430743.021247,641741.696192
2027,446694.347702,656242.902061
2028,458590.598805,667057.67579
2029,471726.549897,678999.44951
2030,481702.214637,688068.235637
2031,496835.517492,701825.783688
2032,513641.794302,717104.217152
2033,530664.86838,732579.73904
2034,546180.121059,746684.514203
2035,562053.851651,761115.178378
2036,578316.684151,775899.57156
2037,593061.822768,789304.24303
2038,611266.391977,805853.851401
