year,Base case cost,Modeled residential energy efficiency
2017,776562.242087,872032.765449
2018,820312.421272,911062.879106
2019,882843.667555,967174.836269
2020,927944.17487,1009254.50165
2021,955187.004562,1034420.50251
2022,978511.306844,1056234.38382
2023,999211.256764,1075801.51801
2024,1018653.0339,1094299.28204
2025,1038274.82233,1112977.05737
2026,1067285.4316,1140666.04829
2027,1101370.30941,1173618.11038
2028,1121721.14365,1193024.93151
2029,1150184.6248,1220355.59693
2030,1169340.2902,1238756.05185
2031,1199989.00237,1268083.14567
2032,1231015.73829,1297788.26324
2033,1264119.69845,1329381.80243
2034,1289291.023,1353231.50863
2035,1324610.88464,1387607.35716
2036,1350376.24651,1412051.10068
