year,Base case cost,Modeled transmission and interties
2021,914961.585287,
2022,937232.455518,
2023,951723.784692,
2024,962855.057028,
2025,977696.753475,
2026,994765.536945,
2027,1009990.20911,
2028,1022986.40665,
2029,1039695.80349,
2030,1049370.7968,
2031,1067943.73126,
2032,1085064.54947,
2033,1103644.4219,
2034,1122224.29432,
2035,1133795.43369,
2036,1152382.24408,
2037,1163534.33031,
2038,1183979.82174,
2039,1196543.78401,
2040,1216981.64367,
