year,Base case cost,Modeled residential energy efficiency
2017,1446815.44248,1425006.01982
2018,1531609.11427,1489177.88682
2019,1652917.74831,1584551.10713
2020,1714885.81382,1631634.62357
2021,1765877.80975,1670302.6652
2022,1817914.52933,1711966.62882
2023,1852010.75545,1737638.19057
2024,1886426.73374,1763755.91671
2025,1930790.96747,1799945.34776
2026,1972277.75386,1832165.45726
2027,2011004.53525,1862349.50744
2028,2043635.7527,1887765.39531
2029,2093062.20715,1928876.36643
2030,2136393.09767,1965213.84911
2031,2180086.17413,2000201.94755
2032,2224226.90365,2035742.26478
2033,2268815.28623,2071832.35008
2034,2313851.32186,2108469.8101
2035,2352344.1405,2139873.86788
2036,2398211.53181,2177535.17
