year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,42234.91,1278076.71,904980.11,42336.64,800905.04,541835.34
2018,44539.63,1346399.3,963963.89,44078.48,832369.8,567645.22
2019,47698.37,1440342.85,1048630.81,46453.55,875633.85,604286.94
2020,49163.78,1483044.46,1092162.43,47580.68,895299.32,622723.38
2021,50252.11,1514358.98,1128180.3,48428.81,909720.67,637697.51
2022,51058.08,1537133.17,1165364.37,49068.56,920208.92,652550.16
2023,51582.73,1551367.04,1189776.12,49501.96,926764.08,662234.64
2024,52106.94,1565600.92,1214436.37,49934.3,933319.24,671990.36
2025,52631.92,1579834.79,1246420.02,50367.55,939874.4,684370.95
2026,53348.35,1599762.21,1276067.28,50943.76,949051.62,696210.47
2027,53969.71,1616842.85,1303823.68,51448.94,956917.81,707180.85
2028,54401.1,1628229.95,1327351.03,51812.95,962161.94,716284.72
2029,55035.83,1645310.6,1363014.82,52338.78,970028.13,730047.38
2030,55478.62,1656697.69,1394449.57,52720.36,975272.26,741943.53
2031,56204.68,1676625.11,1425811.56,53309.83,984449.48,754274.62
2032,56922.13,1696552.53,1457521.46,53885.18,993626.7,766705.44
2033,57637.58,1716479.95,1489579.29,54456.96,1002803.92,779236.0
2034,58354.36,1736407.37,1521985.02,55030.5,1011981.14,791866.3
2035,58883.43,1750641.24,1549813.8,55466.85,1018536.3,802530.34
2036,59609.89,1770568.66,1582865.66,56054.92,1027713.52,815345.87
2037,60053.73,1781955.76,1616686.11,56435.85,1032957.65,827925.93
2038,60881.02,1804729.96,1652995.66,57102.44,1043445.9,842002.42
2039,61415.7,1818963.83,1681980.01,57546.36,1050001.06,852997.74
2040,62235.56,1841738.02,1719010.23,58200.55,1060489.32,867280.82
