year,Base case cost,Modeled transmission and interties
2021,514230.761888,
2022,530323.142563,
2023,541994.90112,
2024,552075.021454,
2025,562270.688602,
2026,575854.708657,
2027,588209.035143,
2028,597966.23657,
2029,611853.280055,
2030,620408.335497,
2031,634133.154318,
2032,648678.278991,
2033,662611.235118,
2034,678402.887994,
2035,689119.663618,
2036,703352.582332,
2037,715257.730147,
2038,730864.967249,
2039,744781.853951,
2040,761262.196444,
