year,Base case cost,Modeled water and wastewater efficiency
2017,5201.44321888,
2018,5135.42638524,
2019,5585.3756143,
2020,5817.71878705,
2021,5876.71917976,
2022,6174.04471993,
2023,6538.18074288,
2024,7127.18017277,
2025,7736.00931343,
2026,8345.95972773,
2027,8731.24946982,
2028,9038.65835781,
2029,11951.5682338,
2030,14800.4835774,
2031,17273.0941774,
