year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,1209.6,233437.04,317803.68,3991.84,735101.87,457905.11
2018,1228.57,258934.72,313531.07,3906.85,765656.17,456329.39
2019,1423.94,293875.99,343131.91,4161.44,807526.89,484389.31
2020,1524.39,310874.45,359764.67,4293.33,827896.43,499791.22
2021,1558.69,323151.11,364991.06,4318.03,842607.77,505432.32
2022,1673.88,331650.34,383673.7,4500.17,852792.54,521378.92
2023,1812.36,338260.85,405440.85,4725.82,860714.02,539460.24
2024,2031.47,342982.64,442886.62,5095.71,866372.23,569657.2
2025,2262.58,349593.15,482726.54,5473.43,874293.72,601760.04
2026,2496.62,356203.66,519125.85,5849.34,882215.2,630957.98
2027,2649.97,362814.17,543180.9,6081.28,890136.69,650314.23
2028,2773.96,368480.33,562254.7,6264.69,896926.54,665621.19
2029,3875.44,375090.84,743595.38,8076.13,904848.02,807191.51
2030,4958.43,379812.63,916972.54,9842.05,910506.23,941777.17
2031,5919.96,387367.5,1071431.01,11353.13,919559.36,1060752.29
2032,5860.62,394922.37,1058255.62,11174.23,928612.49,1049771.57
2033,5512.33,403421.59,994304.89,10526.65,938797.26,999918.34
2034,5228.17,410976.46,945519.79,10005.37,947850.38,962180.77
2035,5250.95,416642.61,949995.63,9995.46,954640.23,965402.54
2036,5798.48,425141.84,1032254.23,10787.16,964825.0,1027640.64
2037,6769.33,429863.64,1183307.01,12260.14,970483.21,1141885.1
2038,7760.28,438362.86,1330052.21,13705.6,980667.98,1251909.78
2039,8192.3,444973.37,1395100.07,14293.74,988589.46,1300034.98
2040,8227.6,454416.96,1396166.31,14239.69,999905.87,1299537.38
