year,Base case cost,Modeled transmission and interties
2021,500598.335175,
2022,522163.50836,
2023,542891.051231,
2024,567221.492286,
2025,595178.763819,
2026,623574.068867,
2027,645752.053841,
2028,663879.679243,
2029,762163.811796,
2030,856188.721115,
2031,945163.191031,
2032,952184.05603,
2033,937282.939087,
2034,925749.023485,
2035,936266.179172,
2036,993836.401899,
2037,1080083.31544,
2038,1174166.24244,
2039,1219881.27664,
2040,1237662.24638,
