year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,37988.49,348842.03,319468.88,32510.08,169607.27,147138.5
2018,40889.11,375342.46,341154.65,35375.46,184486.86,160046.92
2019,44828.93,411118.05,377656.99,39265.92,204574.32,180533.17
2020,46648.23,427680.83,391475.0,41063.06,213874.07,188740.03
2021,47895.19,438943.51,408542.01,42294.21,220197.9,197614.27
2022,48866.12,447556.15,415864.88,43251.72,225033.77,201954.17
2023,49463.92,452856.24,420371.25,43841.3,228009.69,204624.87
2024,50063.31,458156.33,432855.1,44432.4,230985.61,210750.51
2025,50657.38,463456.42,437446.09,45018.64,233961.53,213465.73
2026,51469.32,470744.04,443758.7,45820.22,238053.42,217199.15
2027,52133.97,476706.64,448923.56,46476.41,241401.33,220253.78
2028,52673.26,481344.21,461288.32,47007.53,244005.26,226279.26
2029,53417.89,487969.32,467132.82,47742.41,247725.16,229728.92
2030,53870.71,491944.39,470639.52,48188.99,249957.1,231798.72
2031,54608.68,498569.5,476484.02,48917.77,253677.0,235248.38
2032,,,482912.97,,,239043.01
2033,,,489341.92,,,242837.64
2034,,,495770.87,,,246632.28
2035,,,499862.02,,,249047.04
2036,,,506875.42,,,253186.64
