year,Base case diesel consumed,Modeled non-residential ashp
2017,62189.9270154,42314.5989848
2018,62189.9270154,42314.5989848
2019,63403.1599561,43527.8319254
2020,63403.1599561,43527.8319254
2021,64616.3928968,44741.0648661
2022,64616.3928968,44741.0648661
2023,64616.3928968,44741.0648661
2024,65829.6258375,45954.2978068
2025,65829.6258375,45954.2978068
2026,65829.6258375,45954.2978068
2027,65829.6258375,45954.2978068
2028,67042.8587781,47167.5307475
2029,67042.8587781,47167.5307475
2030,67042.8587781,47167.5307475
2031,67042.8587781,47167.5307475
