year,Base case cost,Modeled transmission and interties
2021,690600.469741,
2022,710430.473561,
2023,722864.101097,
2024,735357.07769,
2025,746848.538938,
2026,763373.542122,
2027,776255.996904,
2028,788767.520078,
2029,803065.078949,
2030,813258.279566,
2031,827641.152707,
2032,839848.511961,
2033,855574.157527,
2034,867679.510588,
2035,878143.49128,
2036,895245.293115,
2037,904446.251678,
2038,926781.898517,
2039,941361.365411,
2040,961425.056145,
