year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,13411.64,150110.92,540870.36,,250478.8,
2018,14999.02,167282.54,584578.75,,255212.21,
2019,17087.82,190178.03,631916.04,,261523.42,
2020,18128.3,201625.78,657112.7,,264679.02,
2021,18824.39,209257.61,673910.47,,266782.76,
2022,19384.54,215617.47,684293.51,,268535.87,
2023,19703.13,219433.39,688989.03,,269587.74,
2024,19947.23,222613.32,684826.49,,270464.3,
2025,20307.42,227065.22,686872.7,,271691.48,
2026,20727.33,232153.11,690046.54,,273093.97,
2027,21044.28,235969.02,694197.69,,274145.84,
2028,21363.95,239784.94,698260.56,,275197.7,
2029,21625.98,244236.84,683816.05,,276424.88,
2030,21739.19,246780.78,669037.31,,277126.13,
2031,22105.99,251868.67,662803.5,,278528.62,
2032,,,673680.45,,,
2033,,,683348.85,,,
2034,,,694225.81,,,
2035,,,700268.56,,,
2036,,,698159.54,,,
