year,Base case cost,Modeled residential energy efficiency
2017,700679.256673,694496.665914
2018,756047.978051,737415.308985
2019,820238.658163,785811.016302
2020,856637.966426,812740.265722
2021,883367.397485,832266.622855
2022,907505.976742,849907.191835
2023,925968.989097,863199.347787
2024,944617.200188,876754.01993
2025,973215.073278,900333.859598
2026,995441.862767,916992.361404
2027,1016342.3599,932708.573588
2028,1044354.73558,956230.974367
2029,1067384.05293,973903.003541
2030,1084120.47425,986597.179344
2031,1107581.92198,1004833.89182
