year,Base case cost,Modeled non-residential energy efficiency
2017,723004.823306,761060.506186
2018,759791.16482,791769.429439
2019,809794.438754,834504.850742
2020,833847.046667,853740.946775
2021,850342.159315,866236.168275
2022,862144.232447,874350.971675
2023,870633.388181,879589.672825
2024,877707.684626,883597.661817
2025,886196.840359,888952.022535
2026,896100.855382,895651.415743
2027,904590.011116,901116.078201
2028,911664.307561,905344.732546
2029,921568.322584,912203.814513
2030,927227.75974,915245.967742
2031,937131.774763,922205.368481
