year,Base case cost,Modeled residential energy efficiency
2017,1196593.53005,1137828.51236
2018,1292147.99574,1217407.18311
2019,1411319.5702,1316725.77272
2020,1494041.0605,1387660.65385
2021,1567298.094,1451443.26626
2022,1632485.83283,1509023.98405
2023,1703116.93473,1573028.2867
2024,1772145.48732,1635965.58182
2025,1835192.71506,1692570.02165
2026,1911394.37433,1761975.23186
2027,1985924.35522,1830237.91202
2028,2058533.79313,1897107.16525
2029,2137970.69241,1970001.67612
2030,2209323.22631,2036219.90574
2031,2290833.9974,2111347.89295
