year,Base case cost,Modeled wind power
2019,132266.271687,
2020,140123.673966,
2021,145689.333913,
2022,149945.426814,
2023,152564.560907,
2024,154856.303238,
2025,157802.829093,
2026,161496.217403,
2027,164450.416502,
2028,166748.126912,
2029,170030.570355,
2030,172000.036421,
2031,175282.479864,
2032,178893.167652,
2033,182503.855439,
2034,186114.543227,
2035,188412.253637,
2036,192351.185769,
2037,194320.651835,
2038,198259.583966,
