year,Base case diesel consumed,Modeled non-residential ashp
2017,46292.8312222,30873.4416265
2018,46292.8312222,30873.4416265
2019,48262.8619244,32843.4723288
2020,48262.8619244,32843.4723288
2021,48262.8619244,32843.4723288
2022,48262.8619244,32843.4723288
2023,48262.8619244,32843.4723288
2024,48262.8619244,32843.4723288
2025,48262.8619244,32843.4723288
2026,48262.8619244,32843.4723288
2027,50232.8926266,34813.503031
2028,50232.8926266,34813.503031
2029,50232.8926266,34813.503031
2030,50232.8926266,34813.503031
2031,50232.8926266,34813.503031
