year,Base case cost,Modeled water and wastewater efficiency
2017,0.0,4993.61345136
2018,0.0,4993.61345136
2019,0.0,4993.61345136
2020,0.0,4993.61345136
2021,0.0,4993.61345136
2022,0.0,4993.61345136
2023,0.0,4993.61345136
2024,0.0,4993.61345136
2025,0.0,4993.61345136
2026,0.0,4993.61345136
2027,0.0,4993.61345136
2028,0.0,4993.61345136
2029,0.0,4993.61345136
2030,0.0,4993.61345136
2031,0.0,4993.61345136
