year,Base case diesel consumed,Modeled non-residential ashp
2017,14584.833431,-17121.326265
2018,14584.833431,-17121.326265
2019,14584.833431,-17121.326265
2020,14584.833431,-17121.326265
2021,14584.833431,-17121.326265
2022,14584.833431,-17121.326265
2023,14584.833431,-17121.326265
2024,14584.833431,-17121.326265
2025,14584.833431,-17121.326265
2026,14584.833431,-17121.326265
2027,14584.833431,-17121.326265
2028,14584.833431,-17121.326265
2029,14584.833431,-17121.326265
2030,14584.833431,-17121.326265
2031,14584.833431,-17121.326265
