year,Base case cost,Modeled transmission and interties
2021,273338.888865,
2022,280051.278671,
2023,284897.418014,
2024,288113.963939,
2025,292917.462372,
2026,298838.863311,
2027,303830.692427,
2028,307897.213811,
2029,312611.166334,
2030,315739.587713,
2031,321819.470698,
2032,328147.381639,
2033,334475.29258,
2034,341975.828526,
2035,346499.318322,
2036,353109.369945,
2037,357917.132469,
2038,364545.661821,
2039,370566.558214,
2040,379333.529167,
