year,Base case cost,Modeled non-residential energy efficiency
2017,194929.053081,223188.362887
2018,213220.078178,239033.768459
2019,238696.863135,261528.06129
2020,250455.379269,271397.892983
2021,258947.640922,278279.111806
2022,265480.149885,283375.733647
2023,270052.906159,286687.237603
2024,273972.411537,289417.664162
2025,278545.167812,292771.065888
2026,283771.174983,296746.957639
2027,288343.931257,300140.316257
2028,292263.436635,302950.679015
2029,296836.192909,306382.143486
2030,300102.447391,308627.444334
2031,305981.705458,313299.798677
