year,Base case cost,Modeled residential energy efficiency
2017,435272.184331,409802.790674
2018,456836.518035,426551.626612
2019,473031.407034,436353.781643
2020,486483.005643,446474.838968
2021,481648.745871,439051.903258
2022,488893.418797,444159.379505
2023,479027.04303,432606.899777
2024,483236.784338,435291.262008
2025,472913.533745,423312.998353
2026,478343.772225,426958.229778
2027,467517.959324,414507.054455
2028,471453.575735,416976.609704
2029,460170.888008,404096.836603
2030,463336.349644,405968.846506
2031,452840.128004,393612.516327
