year,Base case cost,Modeled residential energy efficiency
2017,1378205.80776,1187198.53126
2018,1467933.79515,1257652.80967
2019,1591966.51516,1354998.85572
2020,1674649.48477,1425079.78485
2021,1735919.70431,1478195.7429
2022,1802057.82515,1537662.19524
2023,1861556.79074,1592713.38184
2024,1919154.41567,1646604.52427
2025,1980087.25221,1703089.58182
2026,2044542.32703,1762355.58115
2027,2107033.71896,1820399.19409
2028,2176606.06394,1886265.05657
2029,2243579.76426,1948049.68139
2030,2311687.16408,2013191.89521
2031,2380306.69888,2076622.35453
2032,2462527.98867,2152913.27232
2033,2542685.84802,2227882.05618
2034,2627226.26822,2306492.10438
2035,2702733.5921,2378292.94577
2036,2789443.52139,2459072.50307
