year,Base case cost,Modeled transmission and interties
2021,182984996.09,
2022,191787923.696,
2023,198237290.588,
2024,205752385.391,
2025,213316869.84,
2026,222175975.055,
2027,229599265.916,
2028,236212716.081,
2029,255535156.071,
2030,272770468.322,
2031,291695185.595,
2032,297381246.706,
2033,300112259.948,
2034,303902793.254,
2035,309853867.947,
2036,324704755.69,
2037,342102713.88,
2038,362933516.68,
2039,375070603.299,
2040,383892874.104,
