year,Base case diesel consumed,Modeled water and wastewater efficiency
2017,15996.7821421,
2018,15942.3016832,
2019,15952.4911269,
2020,15909.309479,
2021,15899.4061495,
2022,15862.0466553,
2023,15793.4602275,
2024,15725.149117,
2025,15685.935279,
2026,15600.9026841,
2027,15529.193293,
2028,15458.0615286,
2029,15478.8398962,
2030,15470.2132837,
2031,15426.1705941,
