year,population
2003,6027.0
2004,6094.0
2005,6001.0
2006,5513.0
2007,5619.0
2008,6287.0
2009,6401.0
2010,6130.0
2011,6142.0
2012,6125.0
2013,6098.0
2014,6073.0
2015,6048.0
2016,6029.0
2017,6016.0
2018,5996.0
2019,6000.0
2020,5984.0
2021,5980.0
2022,5966.0
2023,5941.0
2024,5916.0
2025,5901.0
2026,5870.0
2027,5843.0
2028,5817.0
2029,5824.0
2030,5821.0
2031,5805.0
2032,5761.0
2033,5707.0
2034,5644.0
2035,5577.0
2036,5535.0
2037,5500.0
2038,5450.0
2039,5383.0
2040,5321.0
