year,Base case cost,Modeled residential energy efficiency
2017,671147.891882,641798.19774
2018,718370.944092,686454.253558
2019,765436.783423,730229.996992
2020,787226.523854,750261.034198
2021,816471.131228,778176.922102
2022,827999.483846,788596.54882
2023,850742.783159,810450.875584
2024,857056.804811,815990.571348
2025,865174.832649,823238.946676
2026,889352.370884,846503.718104
2027,897607.259364,853907.379097
2028,919428.543291,874991.197554
2029,928752.708982,883429.27118
2030,949991.331313,904000.023732
2031,959467.564383,912606.922201
2032,985854.885175,938080.557673
2033,996446.015669,947765.89868
2034,1023335.15881,973756.963109
2035,1030181.41629,979922.416121
2036,1057511.55484,1006369.35957
