year,Base case cost,Modeled diesel efficiency
2019,189962.5,333160.335026
2020,199441.666667,338016.81036
2021,206340.0,340615.22082
2022,211743.333333,341940.621664
2023,215170.833333,341553.87414
2024,217836.666667,340556.79587
2025,221748.333333,340772.462828
2026,225565.0,340980.056632
2027,229500.0,341371.681713
2028,232683.333333,341154.6371
2029,236516.666667,341601.415243
2030,239335.833333,341197.428487
2031,243705.0,342272.068536
2032,247940.0,343292.645047
2033,252720.833333,344875.748304
2034,256965.0,346035.733142
2035,260226.666667,346365.77869
2036,264480.0,347659.099684
2037,267762.5,348130.15772
2038,272412.5,349903.296773
