year,annotation,generation_biomass [kWh/year],generation_solar [kWh/year],generation_wind [kWh/year],generation_natural_gas [kWh/year],generation_hydro [kWh/year],generation_diesel [kWh/year]
2003,,,,,,,
2004,,,,,,,
2005,,,,,,,
2006,,,,,,,
2007,,,,,,,
2008,,,,,,,
2009,,,,,,,
2010,,0.0,0.0,0.0,0.0,0.0,0.0
2011,,0.0,0.0,0.0,0.0,0.0,0.0
2012,,0.0,0.0,0.0,0.0,0.0,0.0
2013,,0.0,0.0,0.0,0.0,0.0,539576.0
2014,start of forecast,0.0,0.0,0.0,0.0,0.0,452000.0
2015,,0.0,0.0,0.0,0.0,0.0,453000.0
2016,,0.0,0.0,0.0,0.0,0.0,453000.0
2017,,0.0,0.0,0.0,0.0,0.0,454000.0
2018,,0.0,0.0,0.0,0.0,0.0,454000.0
2019,,0.0,0.0,0.0,0.0,0.0,455000.0
2020,,0.0,0.0,0.0,0.0,0.0,455000.0
2021,,0.0,0.0,0.0,0.0,0.0,456000.0
2022,,0.0,0.0,0.0,0.0,0.0,457000.0
2023,,0.0,0.0,0.0,0.0,0.0,457000.0
2024,,0.0,0.0,0.0,0.0,0.0,457000.0
2025,,0.0,0.0,0.0,0.0,0.0,458000.0
2026,,0.0,0.0,0.0,0.0,0.0,458000.0
2027,,0.0,0.0,0.0,0.0,0.0,459000.0
2028,,0.0,0.0,0.0,0.0,0.0,460000.0
2029,,0.0,0.0,0.0,0.0,0.0,460000.0
2030,,0.0,0.0,0.0,0.0,0.0,461000.0
2031,,0.0,0.0,0.0,0.0,0.0,462000.0
2032,,0.0,0.0,0.0,0.0,0.0,462000.0
2033,,0.0,0.0,0.0,0.0,0.0,463000.0
2034,,0.0,0.0,0.0,0.0,0.0,463000.0
2035,,0.0,0.0,0.0,0.0,0.0,464000.0
2036,,0.0,0.0,0.0,0.0,0.0,464000.0
2037,,0.0,0.0,0.0,0.0,0.0,465000.0
2038,,0.0,0.0,0.0,0.0,0.0,465000.0
2039,,0.0,0.0,0.0,0.0,0.0,466000.0
2040,,0.0,0.0,0.0,0.0,0.0,466000.0
