year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,58204.89,398047.51,481617.91,15447.04,131765.13,189529.98
2018,62307.0,426374.3,512094.15,16597.13,141359.17,206276.79
2019,67852.48,464615.46,540259.99,18145.01,154311.13,225176.79
2020,70384.78,482319.71,553299.73,18883.93,160307.41,233926.79
2021,72093.53,494358.59,573167.53,19394.83,164384.88,243303.6
2022,73385.91,503564.8,580080.88,19794.63,167502.94,247918.6
2023,74276.3,509938.33,596092.37,20074.2,169661.6,254650.42
2024,74957.98,514895.52,599886.39,20298.54,171340.56,257170.42
2025,75841.72,521269.04,604764.42,20582.35,173499.22,260410.42
2026,76817.15,528350.74,621675.14,20901.86,175897.73,267677.23
2027,77687.61,534724.27,626645.03,21194.16,178056.39,270962.23
2028,78342.76,539681.46,642164.5,21435.44,179735.34,277264.04
2029,79305.15,546763.16,647788.67,21763.3,182133.85,280964.04
2030,79864.82,551012.17,662980.48,21971.34,183572.96,287010.85
2031,80834.25,558093.87,668706.71,22294.74,185971.47,290760.85
2032,81904.45,565883.74,687037.22,22648.06,188609.83,298817.66
2033,82974.18,573673.61,693448.35,23001.69,191248.2,302997.66
2034,84044.33,581463.47,712115.69,23355.08,193886.56,311219.47
2035,84710.94,586420.66,716266.94,23589.14,195565.51,313914.47
2036,85783.41,594210.53,735230.27,23941.08,198203.88,322281.28
2037,86450.55,599167.72,739452.98,24174.83,199882.83,325011.28
2038,87630.3,607665.76,746691.9,24552.53,202761.05,329691.28
2039,88396.69,613331.11,764233.35,24817.18,204679.86,337078.1
2040,89580.06,621829.15,771594.75,25192.59,207558.07,341818.1
