year,annotation,Electricity price ($/kwh)
2002,,0.15
2003,,0.15
2004,,0.15
2005,,0.15
2006,,0.15
2009,,0.17
2010,,0.15
2011,,0.15
2012,,0.15
2013,,0.15
2016,start of forecast,-0.05
2017,,-0.02
2018,,0.0
2019,,0.03
2020,,0.04
2021,,0.05
2022,,0.06
2023,,0.07
2024,,0.07
2025,,0.07
2026,,0.08
2027,,0.08
2028,,0.09
2029,,0.09
2030,,0.1
2031,,0.1
2032,,0.11
2033,,0.12
2034,,0.12
2035,,0.13
2036,,0.13
2037,,0.14
2038,,0.14
2039,,0.15
2040,,0.16
