year,Base case cost,Modeled wind power
2019,162676.83375,
2020,174257.218526,
2021,181977.475043,
2022,188043.390877,
2023,192454.96603,
2024,195763.647394,
2025,200175.222547,
2026,205138.244594,
2027,209549.819746,
2028,212858.501111,
2029,217821.523157,
2030,220578.757628,
2031,226093.226568,
2032,231056.248615,
2033,236570.717556,
2034,242085.186496,
2035,245945.314755,
2036,251459.783695,
2037,254768.46506,
2038,260834.380895,
