year,Base case cost,Modeled non-residential energy efficiency
2017,1140132.66571,1225523.9914
2018,1196784.49601,1273743.17116
2019,1273830.98521,1341007.4784
2020,1310088.1566,1370488.32425
2021,1335014.96193,1389544.09965
2022,1353143.54762,1402381.84709
2023,1366739.98689,1411103.99003
2024,1378070.35295,1417813.0041
2025,1389400.71901,1424611.41705
2026,1405263.23149,1435706.4799
2027,1418859.67076,1444782.12701
2028,1430190.03682,1451836.36001
2029,1443786.47609,1461076.57414
2030,1452850.76894,1466186.84404
2031,1468713.28142,1477688.67452
