year,Base case cost,Modeled transmission and interties
2021,538380.400114,
2022,555691.138148,
2023,568992.857278,
2024,580527.964782,
2025,592603.48216,
2026,608034.533676,
2027,622176.237719,
2028,634535.17658,
2029,648879.534327,
2030,659517.385219,
2031,675970.516279,
2032,692018.339933,
2033,708168.958944,
2034,724422.373311,
2035,737446.544979,
2036,755854.256317,
2037,767111.816359,
2038,785736.866451,
2039,800526.18124,
2040,819371.507096,
