year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,298794.14,190343.44,0.0,158073.95,140839.58
2018,0.0,321797.46,203486.35,0.0,167223.22,148991.33
2019,0.0,351920.86,220697.3,0.0,179204.41,159666.25
2020,0.0,366161.01,228833.38,0.0,184868.25,164712.57
2021,0.0,376019.58,234466.06,0.0,188789.36,168206.18
2022,0.0,383139.65,238534.1,0.0,191621.28,170729.34
2023,0.0,388616.63,241663.36,0.0,193799.68,172670.23
2024,0.0,392450.52,243853.85,0.0,195324.56,174028.86
2025,0.0,397379.8,246670.19,0.0,197285.12,175775.66
2026,0.0,403404.48,250112.38,0.0,199681.35,177910.64
2027,0.0,408333.76,252928.71,0.0,201641.91,179657.45
2028,0.0,412715.35,255432.12,0.0,203384.63,181210.16
2029,0.0,418192.33,258561.39,0.0,205563.03,183151.05
2030,0.0,421478.52,260438.95,0.0,206870.07,184315.59
2031,0.0,427503.2,263881.14,0.0,209266.31,186450.57
2032,,,258288.21,,,183488.65
2033,,,261614.06,,,185565.93
2034,,,265242.26,,,187832.05
2035,,,267358.71,,,189153.96
2036,,,270986.91,,,191420.08
