year,annotation,Electricity price ($/kwh)
2002,,0.37
2013,,0.45
2014,,0.45
2015,,0.45
2016,start of forecast,-0.24
2017,,-0.19
2018,,-0.16
2019,,-0.12
2020,,-0.1
2021,,-0.08
2022,,-0.07
2023,,-0.07
2024,,-0.06
2025,,-0.05
2026,,-0.04
2027,,-0.04
2028,,-0.03
2029,,-0.02
2030,,-0.02
2031,,-0.01
2032,,0.0
2033,,0.01
2034,,0.02
2035,,0.03
2036,,0.04
2037,,0.05
2038,,0.06
2039,,0.07
2040,,0.08
