year,Base case cost,Modeled transmission and interties
2021,158923.940893,
2022,188117.869235,
2023,211208.689345,
2024,238077.327216,
2025,257092.135479,
2026,279344.479535,
2027,303009.868738,
2028,324566.080258,
2029,369552.866127,
2030,406816.736863,
2031,440479.420482,
2032,449703.696082,
2033,460602.845784,
2034,461259.496175,
2035,467573.522175,
2036,483490.021152,
2037,499807.57559,
2038,512457.446668,
2039,515694.982461,
2040,507262.427745,
