year,Base case cost,Modeled wind power
2019,44605.6210956,
2020,47746.8620178,
2021,49945.7306634,
2022,51516.3511245,
2023,52772.8474934,
2024,53715.2197701,
2025,54814.6540929,
2026,56228.2125079,
2027,57327.6468306,
2028,58270.0191073,
2029,59683.5775223,
2030,60468.8877529,
2031,61882.4461679,
2032,63296.0045829,
2033,64709.5629979,
2034,66280.183459,
2035,67379.6177818,
2036,68950.2382429,
2037,69892.6105195,
2038,71463.2309807,
