year,Base case cost,Modeled residential energy efficiency
2017,84883.0440048,83590.7360436
2018,90512.1586185,88101.6417788
2019,98252.1912123,94424.943894
2020,91348.4858577,86697.2345337
2021,104409.035321,99118.8399844
2022,95299.5955102,89453.4813661
2023,96563.9505989,90244.7877504
2024,97512.2169155,90777.2549693
2025,98618.5276182,91448.4613017
2026,100040.927093,92390.8376911
2027,101305.282182,93206.5168565
2028,102253.548498,93762.785621
2029,103517.903587,94589.8110629
2030,104308.125518,95024.5847785
2031,105730.524993,95995.0062642
