year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11661.52,152520.05,169156.82,14165.81,236006.4,250413.18
2018,12977.97,169224.48,183875.96,14210.22,240466.31,253867.15
2019,14870.81,193585.11,204242.42,14234.56,246412.87,257321.13
2020,15752.65,204721.4,213967.86,14259.24,249386.14,259048.12
2021,16427.65,213073.61,221926.78,14288.29,251368.33,260775.1
2022,16929.16,219337.78,228546.2,14304.48,253020.15,262502.09
2023,17264.85,223513.88,231459.11,14315.93,254011.24,262502.09
2024,17535.41,226993.97,233886.53,14317.41,254837.15,262502.09
2025,17809.14,230474.06,238685.83,14321.47,255993.43,264229.08
2026,18249.15,236042.21,242608.69,14329.38,257314.88,264229.08
2027,18595.38,240218.32,247990.92,14348.0,258305.98,265956.07
2028,18893.07,243698.41,252931.53,14370.24,259297.07,267683.05
2029,19197.18,248570.53,248936.56,14313.53,260453.34,262502.09
2030,19360.46,251354.61,245842.39,14274.12,261114.07,259048.12
2031,19737.52,256922.75,247091.27,14235.49,262435.53,257321.13
