year,Base case cost,Modeled residential energy efficiency
2017,746734.086096,797351.747904
2018,796197.858028,840821.05277
2019,866221.673088,903244.065311
2020,896159.571573,928536.733483
2021,923719.405298,952193.26002
2022,944826.854073,969999.863052
2023,956625.300112,978822.213676
2024,972921.30481,992327.466232
2025,989350.963761,1006012.33607
2026,1003013.10776,1016698.02226
2027,1021384.42966,1032274.99733
2028,1038181.6378,1046458.94221
2029,1052021.98747,1057451.27733
2030,1058942.16231,1062117.36992
2031,1081230.22365,1081499.82936
