year,annotation,Average Load
2003,,48.0
2004,,83.0
2005,,85.0
2006,,105.0
2007,,64.0
2008,,51.0
2009,,53.0
2010,,58.0
2011,,58.0
2012,,59.0
2013,,65.0
2014,start of forecast,58.0
2015,,58.0
2016,,57.0
2017,,57.0
2018,,57.0
2019,,56.0
2020,,56.0
2021,,56.0
2022,,56.0
2023,,55.0
2024,,55.0
2025,,55.0
2026,,54.0
2027,,54.0
2028,,54.0
2029,,54.0
2030,,53.0
2031,,53.0
2032,,52.0
2033,,52.0
2034,,52.0
2035,,51.0
2036,,51.0
2037,,51.0
2038,,50.0
2039,,50.0
2040,,50.0
