year,Base case cost,Modeled transmission and interties
2021,187229.306429,
2022,192736.050736,
2023,196240.342567,
2024,199912.625378,
2025,203428.676579,
2026,208644.796491,
2027,212172.60706,
2028,215196.44469,
2029,219958.988958,
2030,222487.253198,
2031,227792.40833,
2032,232358.403152,
2033,237708.915847,
2034,242799.042525,
2035,245853.118532,
2036,251260.748161,
2037,254324.903626,
2038,260285.223577,
2039,263871.830989,
2040,270391.560902,
