year,Base case cost,Modeled residential energy efficiency
2017,218108.263958,225230.549277
2018,233410.752694,238015.925149
2019,254834.236924,256186.958763
2020,265327.372057,264782.258138
2021,260889.971714,258890.134415
2022,266330.292453,263050.52045
2023,269678.182139,265400.131193
2024,272607.585615,267398.200902
2025,276373.961511,270139.082702
2026,280558.823619,273257.582436
2027,284325.199516,276023.624456
2028,274641.930779,265459.356556
2029,291439.465099,281226.954096
2030,293950.382363,282933.902041
2031,298553.730681,286476.599111
2032,303157.079,290030.337073
2033,294230.095203,280064.525045
2034,298627.438237,283433.569263
2035,301825.505898,285774.413418
2036,306622.60739,289509.942798
