year,Base case cost,Modeled residential energy efficiency
2017,538296.6632,561841.843147
2018,575571.725314,594495.956562
2019,621022.9035,633414.069348
2020,637631.977464,646995.625199
2021,655210.909113,662343.754028
2022,659880.49792,665419.91225
2023,660575.209841,664999.22276
2024,651770.984911,655238.939479
2025,651960.643925,654313.197083
2026,654275.361961,655193.827592
2027,654019.386057,653822.450279
2028,652418.645196,651265.651066
2029,635624.513757,633196.775158
2030,623678.129701,620453.675809
2031,615565.937764,610907.396346
2032,624861.322409,618768.693464
2033,625051.847338,617525.130866
2034,635231.507527,626111.360469
2035,641339.30364,631263.098231
2036,631548.553514,620038.260578
