year,Base case cost,Modeled non-residential energy efficiency
2017,22086.8661283,24324.2743623
2018,23814.5682954,26031.097424
2019,26211.0583982,28398.6261871
2020,27381.4372856,29554.8611643
2021,28161.6898772,30325.6844825
2022,28774.7454848,30931.3313754
2023,29220.6041086,31371.8018429
2024,29554.9980764,31702.1546936
2025,30000.8567002,32142.6251611
2026,30502.447652,32638.1544371
2027,30948.3062757,33078.6249046
2028,31282.7002436,33408.9777553
2029,31784.2911953,33904.5070313
2030,32062.9528352,34179.8010735
2031,32620.2761149,34730.3891579
