year,Base case diesel consumed,Modeled biomass for heat (pellet)
2017,5314.0,3790.7211104
2018,5314.0,3790.7211104
2019,5314.0,3790.7211104
2020,5314.0,3790.7211104
2021,5314.0,3790.7211104
2022,5314.0,3790.7211104
2023,5314.0,3790.7211104
2024,5314.0,3790.7211104
2025,5314.0,3790.7211104
2026,5314.0,3790.7211104
2027,5314.0,3790.7211104
2028,5314.0,3790.7211104
2029,5314.0,3790.7211104
2030,5314.0,3790.7211104
2031,5314.0,3790.7211104
2032,,
2033,,
2034,,
2035,,
2036,,
