year,Base case cost,Modeled diesel efficiency
2019,627654.060438,827984.288963
2020,664483.548793,855433.07118
2021,689010.353636,871838.984048
2022,706058.346928,881584.05192
2023,719102.749855,887824.330643
2024,729567.694504,891851.325457
2025,740564.089202,896490.048694
2026,754592.830045,904011.028363
2027,767483.18948,910619.750675
2028,778070.598705,915254.642539
2029,789651.588456,920909.743115
2030,796306.267323,922200.591914
2031,809036.421526,929126.135847
2032,822961.95323,937247.308239
2033,838762.964452,947179.830823
2034,854835.09222,957462.698777
2035,862783.736422,960462.022834
2036,877696.686911,969891.598082
2037,885545.202844,972995.701967
2038,900661.490743,982801.345729
