year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,896555.44,933496.27,0.0,753322.57,610253.83
2018,0.0,952210.01,998937.24,0.0,782935.82,641329.54
2019,0.0,1028974.94,1077988.8,0.0,823781.69,678515.89
2020,0.0,1065438.28,1128135.97,0.0,843183.47,702128.19
2021,0.0,1090386.88,1159996.39,0.0,856458.38,717058.34
2022,0.0,1107658.99,1184807.02,0.0,865648.7,728670.4
2023,0.0,1121092.85,1214529.92,0.0,872796.73,742587.2
2024,0.0,1132607.59,1234240.96,0.0,878923.61,751777.69
2025,0.0,1144122.33,1254107.38,0.0,885050.49,761023.64
2026,0.0,1159475.31,1286609.15,0.0,893219.66,776132.74
2027,0.0,1172909.17,1317575.07,0.0,900367.68,790493.19
2028,0.0,1184423.91,1338101.84,0.0,906494.56,799974.82
2029,0.0,1197857.77,1369676.32,0.0,913642.59,814552.47
2030,0.0,1207453.39,1415545.45,0.0,918748.32,835736.02
2031,0.0,1222806.37,1459125.8,0.0,926917.5,855751.66
2032,0.0,1238159.36,1494139.51,0.0,935086.67,871757.29
2033,0.0,1255431.47,1522394.35,0.0,944276.99,884598.62
2034,0.0,1272703.58,1560303.47,0.0,953467.31,901838.14
2035,0.0,1282299.19,1589997.47,0.0,958573.04,915343.64
2036,0.0,1299571.3,1628735.27,0.0,967763.36,932878.93
2037,0.0,1309166.91,1659050.78,0.0,972869.1,946606.26
2038,0.0,1326439.02,1698617.26,0.0,982059.41,964437.3
2039,0.0,1339872.88,1734102.08,0.0,989207.44,980410.59
2040,0.0,1359064.12,1776848.83,0.0,999418.91,999577.19
