year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,22453.16,730061.52,422612.02,16905.73,537491.49,211843.0
2018,24801.88,806637.58,466558.35,17904.16,569386.02,224413.68
2019,27989.16,910562.24,522306.74,19259.51,612671.45,240161.53
2020,29572.94,962524.56,551906.84,19930.51,634314.17,248645.27
2021,30560.0,995342.88,570601.64,20345.43,647983.25,254003.43
2022,31378.68,1022691.47,581811.49,20688.82,659374.16,257056.16
2023,31942.19,1041835.49,592635.51,20922.9,667347.79,260164.67
2024,32337.67,1055509.78,600366.95,21085.51,673043.24,262385.03
2025,32896.07,1074653.8,606601.18,21316.55,681016.87,264034.79
2026,33529.62,1096532.67,614195.92,21577.81,690129.6,266089.57
2027,34069.92,1115676.69,624857.37,21797.4,698103.23,269163.93
2028,34516.72,1132085.84,629162.12,21975.21,704937.77,270289.09
2029,35058.48,1151229.86,634827.37,22196.42,712911.4,271819.28
2030,35429.89,1164904.16,637353.6,22344.51,718606.86,272451.58
2031,36030.97,1186783.03,644193.56,22586.31,727719.58,274347.77
