year,Base case cost,Modeled residential energy efficiency
2017,1024584.84012,1022815.22847
2018,1066930.36825,1058897.99641
2019,1122238.53236,1105507.88249
2020,1155632.512,1134726.68867
2021,1195001.36354,1171312.09123
2022,1218591.36822,1192814.50919
2023,1239657.61106,1212315.06198
2024,1259041.346,1230481.03799
2025,1292511.80151,1262559.76901
2026,1315167.77031,1283476.0822
2027,1337055.25327,1303797.87512
2028,1357156.27389,1322681.13681
2029,1379397.20197,1343356.37485
2030,1398802.50486,1361717.88437
2031,1422404.45912,1383580.18303
2032,1447242.69423,1406504.79697
2033,1471270.86172,1428793.30885
2034,1510414.8988,1466023.72476
2035,1531763.37277,1486154.4398
2036,1557578.77967,1510056.22554
