year,population
2003,382.0
2004,364.0
2005,378.0
2006,379.0
2007,383.0
2008,355.0
2009,345.0
2010,354.0
2011,355.0
2012,359.0
2013,362.0
2014,364.0
2015,367.0
2016,370.0
2017,373.0
2018,377.0
2019,381.0
2020,384.0
2021,391.0
2022,395.0
2023,398.0
2024,404.0
2025,408.0
2026,412.0
2027,416.0
2028,421.0
2029,424.0
2030,429.0
2031,432.0
2032,436.0
2033,441.0
2034,445.0
2035,449.0
2036,455.0
2037,461.0
2038,466.0
2039,470.0
2040,475.0
