year,Base case cost,Modeled wind power
2019,100038.292864,
2020,104997.087553,
2021,108446.683859,
2022,111033.881088,
2023,112758.679241,
2024,114267.877625,
2025,115992.675778,
2026,118148.673469,
2027,119873.471621,
2028,121382.670005,
2029,123323.067927,
2030,124616.666542,
2031,126557.064464,
2032,128713.062155,
2033,130869.059846,
2034,133240.657306,
2035,134534.25592,
2036,136905.853381,
2037,138199.451995,
2038,140571.049455,
