year,Base case cost,Modeled diesel efficiency
2019,100038.292864,252136.59657
2020,104997.087553,256644.591742
2021,108446.683859,259780.588383
2022,111033.881088,262132.585865
2023,112758.679241,263700.584185
2024,114267.877625,265072.582716
2025,115992.675778,266640.581037
2026,118148.673469,268600.578938
2027,119873.471621,270168.577258
2028,121382.670005,271540.575789
2029,123323.067927,273304.5739
2030,124616.666542,274480.572641
2031,126557.064464,276244.570751
2032,128713.062155,278204.568652
2033,130869.059846,280164.566553
2034,133240.657306,282320.564244
2035,134534.25592,283496.562985
2036,136905.853381,285652.560676
2037,138199.451995,286828.559416
2038,140571.049455,288984.557107
