year,Base case cost,Modeled diesel efficiency
2019,34230.1934318,169436.009136
2020,36141.311266,167931.569025
2021,36937.7401239,165489.75546
2022,37711.1215931,163101.189098
2023,37591.513005,159973.27391
2024,37336.6868155,156793.195649
2025,37624.0261985,154175.098748
2026,37677.3546588,151411.748585
2027,37406.6635904,148419.737473
2028,37523.4515661,145844.337752
2029,37798.5812915,143475.734368
2030,37792.3357367,140912.711576
2031,38197.7838486,138783.893514
2032,37934.3520498,136105.535786
2033,37702.5732489,133513.114636
2034,37417.1845357,130927.778607
2035,36776.1232958,128073.616994
2036,37000.02875,126059.024174
2037,36289.5183055,123246.950097
2038,35892.0105526,120770.193183
