year,Base case cost,Modeled non-residential energy efficiency
2017,834905.270049,766179.144352
2018,856670.415964,784571.27559
2019,887397.680786,811552.413892
2020,901481.010496,822737.553845
2021,911723.432104,830317.305025
2022,919405.248309,835509.630868
2023,924526.459113,838313.337297
2024,929007.518566,840556.037467
2025,934128.72937,843455.778811
2026,941170.394225,848230.635421
2027,946291.605028,851221.962785
2028,950772.664481,853647.886548
2029,956534.026636,857336.150239
2030,960374.934738,859237.777059
2031,967416.599593,864228.523928
