year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,11898.27,1282871.55,914864.25,19577.29,1019636.9,499062.05
2018,12718.76,1363029.67,981346.69,20692.65,1068253.72,531924.48
2019,13830.63,1473081.34,1074982.08,22182.79,1135001.33,578005.23
2020,14403.23,1524551.29,1128730.66,22998.82,1166218.45,603801.09
2021,14832.81,1560170.42,1181788.08,23638.31,1187821.86,628428.42
2022,15181.24,1586628.63,1222193.78,24179.15,1203869.07,647136.28
2023,15460.76,1605312.1,1266254.13,24636.49,1215200.81,666979.79
2024,15711.76,1620560.22,1308633.72,25061.04,1224448.97,685912.59
2025,15992.29,1638460.19,1353339.32,25526.26,1235305.51,705973.89
2026,16318.88,1660699.55,1401689.13,26053.09,1248793.93,727814.82
2027,16614.46,1679383.02,1448218.45,26542.65,1260125.67,748679.69
2028,16881.17,1694751.68,1492927.75,26997.75,1269446.94,768583.79
2029,17207.44,1715484.31,1542184.44,27534.79,1282021.52,790705.4
2030,17453.98,1727839.51,1585684.53,27971.4,1289515.09,809920.33
2031,17807.67,1750380.21,1637599.13,28550.54,1303186.29,833254.82
2032,18168.83,1773222.26,1699241.91,29142.2,1317040.25,860743.84
2033,18533.51,1795883.5,1752850.22,29742.1,1330784.56,884786.54
2034,18921.94,1820232.28,1808627.73,30377.59,1345552.37,909832.41
2035,19219.45,1835239.33,1866208.66,30897.75,1354654.32,935149.85
2036,19619.63,1859407.3,1932485.42,31558.38,1369312.47,964638.98
2037,19929.43,1874354.08,1982289.12,32104.25,1378377.86,986624.07
2038,20340.32,1898220.71,2050002.54,32788.76,1392853.25,1016688.62
2039,20703.09,1917024.72,2113950.39,33413.14,1404258.1,1044877.99
2040,21159.3,1943844.54,2186374.13,34166.89,1420524.63,1077076.27
