year,Base case diesel consumed,Modeled diesel efficiency
2019,238289.780066,216627.072787
2020,237834.739111,216213.399192
2021,237379.698156,215799.725596
2022,236924.657201,215386.052001
2023,236469.616246,214972.378405
2024,235938.735132,214489.759211
2025,235483.694177,214076.085615
2026,234952.813063,213593.466421
2027,234497.772108,213179.792825
2028,233966.890994,212697.173631
2029,233436.00988,212214.554436
2030,232905.128766,211731.935242
2031,232374.247652,211249.316047
2032,231843.366538,210766.696852
2033,231236.645264,210215.132058
2034,230705.76415,209732.512864
2035,230099.042877,209180.94807
2036,229492.321604,208629.383276
2037,228885.600331,208077.818482
2038,228278.879057,207526.253688
