year,Base case cost,Modeled transmission and interties
2021,236147.877113,
2022,244494.888096,
2023,249677.476184,
2024,255133.662831,
2025,261211.459392,
2026,268400.186365,
2027,273751.894442,
2028,279394.488898,
2029,286749.329282,
2030,290814.973803,
2031,299120.644344,
2032,306379.274245,
2033,313690.519254,
2034,321054.37937,
2035,327041.978604,
2036,335370.95012,
2037,340591.872073,
2038,349032.08696,
2039,354909.946112,
2040,364337.070086,
