year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,41093.58,2992461.67,3612262.13,45393.76,3686163.01,1721405.76
2018,43781.39,3197843.42,3793606.27,47298.65,3852727.5,1788777.93
2019,47858.19,3496580.51,4087537.69,50258.84,4095003.11,1899050.42
2020,49584.98,3627277.99,4206826.15,51493.89,4200998.7,1943664.41
2021,50939.18,3729968.86,4297506.36,52462.55,4284280.94,1977565.07
2022,51771.45,3795317.6,4350538.42,53048.54,4337278.73,1997339.53
2023,52476.14,3851330.8,4393965.96,53542.25,4382705.41,2013521.06
2024,52903.5,3888672.94,4418646.41,53827.58,4412989.86,2022664.04
2025,53453.84,3935350.61,4446101.06,54201.59,4450845.42,2032797.85
2026,54113.09,3991363.81,4482313.29,54649.98,4496272.1,2046254.5
2027,54748.74,4047377.02,4511695.2,55074.93,4541698.78,2057109.06
2028,55121.63,4084719.16,4522381.35,55306.6,4571983.23,2060941.44
2029,55791.46,4140732.36,4557130.68,55768.24,4617409.91,2073931.58
2030,56180.37,4178074.5,4573492.24,56017.62,4647694.36,2079997.77
2031,57017.3,4234087.7,4640519.67,56650.17,4693121.04,2105400.97
2032,57704.18,4299436.44,4663150.63,57094.62,4746118.83,2113784.9
2033,58312.46,4355449.64,4689452.74,57496.52,4791545.51,2123657.33
2034,59057.12,4420798.38,4723947.81,58001.72,4844543.3,2136672.56
2035,59452.43,4458140.52,4745317.48,58260.6,4874827.75,2144759.75
2036,60255.1,4523489.26,4792754.59,58825.35,4927825.54,2162750.02
2037,60773.87,4570166.93,4815281.57,59174.74,4965681.11,2171312.43
2038,61512.32,4635515.66,4847607.95,59676.83,5018678.9,2183636.08
2039,61908.97,4682193.33,4847500.93,59906.64,5056534.46,2183708.79
2040,62896.96,4756877.61,4916227.01,60624.71,5117103.37,2209866.0
