year,Base case cost,Modeled residential energy efficiency
2017,650139.770606,722189.420523
2018,697362.764635,760050.628118
2019,760259.747748,811427.091583
2020,797187.822574,841238.214695
2021,828785.79745,866744.695605
2022,857219.221069,889734.916352
2023,882272.680284,909991.457155
2024,913209.484874,936588.11179
2025,938969.020514,957712.128797
2026,966433.635145,980431.543128
2027,992887.279812,1002403.59224
2028,1018258.15013,1023554.68922
2029,1053945.46117,1054907.19716
2030,1078508.80728,1075581.67782
2031,1107816.40106,1100506.90472
