year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,50104.89,577804.11,330262.56,93808.64,483070.59,319877.21
2018,54051.32,611864.71,357281.21,99833.12,503149.19,340081.55
2019,59400.47,660019.35,393345.65,107857.48,530178.09,366914.1
2020,62437.31,681160.41,414661.16,112602.52,543306.41,382526.66
2021,64982.55,696428.95,432970.8,116644.79,552573.46,395815.0
2022,67245.65,708173.98,449498.21,120287.57,559523.75,407721.01
2023,69202.4,716395.51,464106.48,123493.97,564157.27,418166.2
2024,70971.46,722268.02,482216.48,126439.89,568018.54,430993.01
2025,72998.87,730489.55,497273.55,129753.85,572652.07,441695.47
2026,75177.65,739885.57,513337.99,133284.21,578057.85,453095.65
2027,77252.06,748107.1,528836.25,136661.37,582691.37,464051.03
2028,79216.2,755154.12,543722.69,139877.13,586552.64,474535.46
2029,81476.29,763375.64,564699.38,143563.5,591958.42,489246.08
2030,83474.97,769248.16,579148.95,146866.54,595047.44,499359.86
2031,85829.84,778644.19,596384.83,150656.98,600453.22,511431.57
